station_1,station_2,distance_km,correlation,n_overlap,pos_frac_1,pos_frac_2,miss_frac_1,miss_frac_2
16071,16072,6.040961921794129,0.6395774608626619,11,0.9565217391304348,0.9230769230769231,0.25806451612903225,0.5806451612903226
16071,16079,9.356080257735078,0.08194606749309141,12,0.9565217391304348,0.9285714285714286,0.25806451612903225,0.5483870967741935
16071,16061,8.575193128346285,0.4335158841147803,10,0.9565217391304348,0.8461538461538461,0.25806451612903225,0.5806451612903226
16071,2640,40.79911796521107,0.5890961237602584,10,0.9565217391304348,0.7692307692307693,0.25806451612903225,0.5806451612903226
16071,7020,27.495842065594772,-0.23354968324845687,13,0.9565217391304348,1.0,0.25806451612903225,0.3870967741935484
16071,7000,26.53555697783952,0.43519413988924477,10,0.9565217391304348,0.7692307692307693,0.25806451612903225,0.5806451612903226
16071,7050,22.602684843069916,0.601787657208355,10,0.9565217391304348,0.7692307692307693,0.25806451612903225,0.5806451612903226
16072,16079,4.3668512527557075,0.6571878774526211,13,0.9230769230769231,0.9285714285714286,0.5806451612903226,0.5483870967741935
16072,16061,9.058924179295623,0.1762376507035549,12,0.9230769230769231,0.8461538461538461,0.5806451612903226,0.5806451612903226
16072,2640,40.174017538189126,0.49076010747843896,10,0.9230769230769231,0.7692307692307693,0.5806451612903226,0.5806451612903226
16072,7000,26.56670918291265,0.7518046850498673,10,0.9230769230769231,0.7692307692307693,0.5806451612903226,0.5806451612903226
16072,7050,20.84429950457758,0.5519740366196477,9,0.9230769230769231,0.7692307692307693,0.5806451612903226,0.5806451612903226
16079,16061,13.349905781603308,0.1490434674120353,12,0.9285714285714286,0.8461538461538461,0.5483870967741935,0.5806451612903226
16079,2640,43.655622850162416,-0.25151702866347697,11,0.9285714285714286,0.7692307692307693,0.5483870967741935,0.5806451612903226
16079,7000,30.4109756590037,0.1636280841263854,11,0.9285714285714286,0.7692307692307693,0.5483870967741935,0.5806451612903226
16079,7050,24.063540969944828,-0.08302356671079039,10,0.9285714285714286,0.7692307692307693,0.5483870967741935,0.5806451612903226
16061,2640,32.27350417024208,0.38368279281636153,10,0.8461538461538461,0.7692307692307693,0.5806451612903226,0.5806451612903226
16061,7000,18.130399640895295,0.4511130471313922,10,0.8461538461538461,0.7692307692307693,0.5806451612903226,0.5806451612903226
16061,7050,14.187737815904077,0.49882952041738543,8,0.8461538461538461,0.7692307692307693,0.5806451612903226,0.5806451612903226
2640,7000,14.441843600473382,0.9004429221695065,11,0.7692307692307693,0.7692307692307693,0.5806451612903226,0.5806451612903226
2640,7050,19.69197342664825,0.9988853533421497,9,0.7692307692307693,0.7692307692307693,0.5806451612903226,0.5806451612903226
7000,7050,8.680064816785999,0.8634750828659269,10,0.7692307692307693,0.7692307692307693,0.5806451612903226,0.5806451612903226
