station,gap_start_local,gap_end_local,gap_start_utc,gap_end_utc,gap_days,nominal_step_seconds
16099.hourly_mm,2012-01-01 00:00:00-0600,2022-11-04 20:00:00-0500,2012-01-01 06:00:00+0000,2022-11-05 01:00:00+0000,3960.7916666666665,3600
